created_date,arrival_date,departure_date,room_type,room_ocp_type,meal_plan,country
9/13/2017,1/24/2018,1/26/2018,STD,DBL,HB,United Kingdom
11-08-17,1/24/2018,1/26/2018,GES,DBL,BB,Denmark
8/19/2017,1/24/2018,1/25/2018,PDLX,DBL,FB,Sri Lanka
09-05-17,1/24/2018,1/26/2018,PDLX,DBL,BB,United States
9/15/2017,1/24/2018,1/26/2018,STD,DBL,BB,United Kingdom
8/16/2017,1/25/2018,1/26/2018,PDLX,DBL,HB,France
7/28/2017,1/25/2018,1/27/2018,GSUT,DBL,BB,Ireland
12-12-17,1/25/2018,1/27/2018,STD,DBL,FB,Sri Lanka
07-12-17,1/25/2018,1/28/2018,PDLX,DBL,BB,United Kingdom
01-03-18,1/25/2018,1/26/2018,PDLX,DBL,BB,Portugal
3/17/2017,1/25/2018,1/27/2018,PDLX,DBL,BB,England
05-12-17,1/25/2018,1/28/2018,PDLX,DBL,HB,Sweden
10-02-17,1/25/2018,1/26/2018,GES,DBL,FB,Sri Lanka
7/17/2017,1/25/2018,1/28/2018,PDLX,DBL,BB,United Kingdom
4/26/2017,1/25/2018,1/28/2018,HDLX,DBL,BB,United Kingdom
10/27/2017,1/25/2018,1/26/2018,STD,DBL,BB,United Kingdom
12-07-17,1/25/2018,1/26/2018,STD,DBL,HB,Germany
5/25/2017,1/25/2018,1/26/2018,PDLX,DBL,HB,England
7/22/2017,1/25/2018,1/26/2018,GSUT,DBL,HB,Sri Lanka
6/13/2017,1/25/2018,1/26/2018,PDLX,DBL,FB,Sri Lanka
5/15/2017,1/25/2018,1/26/2018,STD,SGL,HB,Switzerland
6/26/2017,1/25/2018,1/26/2018,SUPR,DBL,HB,France
7/21/2017,1/26/2018,1/27/2018,PDLX,DBL,HB,France
06-09-17,1/26/2018,1/28/2018,PDLX,DBL,HB,Denmark
1/18/2018,1/26/2018,1/27/2018,HDLX,DBL,BB,Sri Lanka
10/25/2017,1/26/2018,1/28/2018,GES,DBL,FB,Sri Lanka
05-02-17,1/26/2018,1/27/2018,SUPR,DBL,BB,France
10/30/2017,1/26/2018,1/28/2018,STD,DBL,HB,France
6/24/2017,1/26/2018,1/28/2018,GES,DBL,FB,Sri Lanka
07-11-17,1/26/2018,1/27/2018,SUPR,DBL,FB,Sri Lanka
10/18/2017,1/26/2018,1/28/2018,SUPR,DBL,BB,Canada
11-01-17,1/26/2018,1/27/2018,GES,DBL,BB,Saudi Arabia
7/21/2017,1/26/2018,1/27/2018,PDLX,DBL,HB,England
11/27/2017,1/26/2018,1/28/2018,STD,DBL,BB,Scotland
07-11-17,1/26/2018,1/28/2018,STD,DBL,BB,France
9/28/2017,1/26/2018,1/28/2018,SUPR,DBL,BB,Australia
2/16/2017,1/27/2018,1/29/2018,STD,DBL,BB,United Kingdom
7/17/2017,1/27/2018,1/29/2018,PDLX,DBL,HB,Sri Lanka
7/15/2017,1/27/2018,1/29/2018,PDLX,DBL,BB,United Kingdom
06-05-17,1/27/2018,1/29/2018,SUPR,DBL,BB,United Kingdom
1/22/2018,1/27/2018,1/28/2018,HDLX,DBL,BB,United States
8/24/2017,1/27/2018,1/29/2018,PDLX,DBL,HB,United Kingdom
08-09-17,1/27/2018,1/28/2018,PDLX,DBL,BB,United Kingdom
10/20/2017,1/27/2018,1/28/2018,GSUT,DBL,BB,Czech Republic
8/28/2017,1/27/2018,1/29/2018,PDLX,DBL,BB,United Kingdom
10/13/2017,1/27/2018,1/28/2018,STD,DBL,HB,Sri Lanka
7/28/2017,1/27/2018,1/29/2018,PDLX,DBL,BB,Isle of Man
10/26/2017,1/27/2018,1/29/2018,GES,DBL,HB,France
07-09-17,1/27/2018,1/30/2018,PDLX,DBL,BB,United Kingdom
08-10-17,1/27/2018,1/30/2018,PDLX,DBL,BB,United Kingdom
07-07-17,1/28/2018,1/30/2018,HDLX,DBL,HB,Mexico
08-10-17,1/28/2018,1/29/2018,GSUT,DBL,BB,Australia
9/28/2017,1/28/2018,1/29/2018,PDLX,DBL,BB,France
1/22/2018,1/28/2018,1/29/2018,HDLX,DBL,BB,United States
07-04-17,1/28/2018,1/29/2018,SUPR,DBL,HB,France
7/25/2017,1/28/2018,1/30/2018,HDLX,DBL,HB,Belgium
6/22/2017,1/28/2018,1/30/2018,PDLX,DBL,BB,France
09-11-17,1/28/2018,1/30/2018,GES,DBL,BB,United States
11/13/2017,1/28/2018,1/29/2018,STD,DBL,BB,United Kingdom
12/28/2017,1/28/2018,1/29/2018,GES,DBL,BB,United States
08-02-17,1/28/2018,1/29/2018,PDLX,DBL,BB,France
10-11-17,1/28/2018,1/29/2018,PDLX,DBL,HB,Germany
11-06-17,1/28/2018,1/29/2018,PDLX,DBL,BB,France
7/14/2017,1/28/2018,1/29/2018,STD,DBL,BB,Sweden
06-09-17,1/28/2018,1/30/2018,SUPR,DBL,BB,Germany
12/20/2017,1/28/2018,1/30/2018,STD,DBL,HB,Denmark
6/16/2017,1/29/2018,1/31/2018,PDLX,DBL,HB,Denmark
6/16/2017,1/29/2018,1/31/2018,SUPR,SGL,HB,Sri Lanka
6/26/2017,1/29/2018,1/30/2018,STD,DBL,HB,France
07-07-17,1/29/2018,1/31/2018,STD,DBL,BB,Germany
08-01-17,1/29/2018,1/31/2018,GSUT,DBL,HB,Denmark
09-06-17,1/29/2018,02-01-18,PDLX,DBL,BB,Denmark
7/25/2017,1/29/2018,1/31/2018,HDLX,DBL,BB,United Kingdom
09-04-17,1/29/2018,02-02-18,GES,DBL,BB,United Kingdom
11-07-17,1/29/2018,1/30/2018,STD,DBL,HB,Germany
09-12-17,1/29/2018,1/30/2018,SUPR,DBL,BB,France
04-11-17,1/30/2018,02-01-18,PDLX,DBL,HB,England
09-01-17,1/30/2018,1/31/2018,STD,DBL,HB,Swaziland
3/27/2017,1/30/2018,02-01-18,GES,DBL,HB,Sri Lanka
3/16/2017,1/30/2018,02-01-18,SUPR,DBL,BB,United Kingdom
5/19/2017,1/30/2018,02-01-18,PDLX,DBL,FB,United Kingdom
7/30/2017,1/30/2018,02-01-18,HDLX,DBL,FB,Sri Lanka
08-12-17,1/30/2018,02-02-18,PDLX,DBL,BB,England
7/16/2017,1/30/2018,1/31/2018,STD,DBL,HB,Austria
9/19/2017,1/30/2018,1/31/2018,HDLX,DBL,HB,France
1/18/2018,1/30/2018,1/31/2018,STD,DBL,BB,Czech Republic
6/30/2017,1/30/2018,02-01-18,SUPR,DBL,BB,England
11-04-17,1/31/2018,02-01-18,STD,DBL,BB,Ireland
10-11-17,1/31/2018,02-02-18,SUPR,DBL,BB,United Kingdom
6/20/2017,1/31/2018,02-02-18,PDLX,DBL,BB,Australia
09-01-17,1/31/2018,02-02-18,STD,DBL,HB,Swaziland
1/26/2018,1/31/2018,02-02-18,GSUT,DBL,BB,United States
8/14/2017,1/31/2018,02-01-18,STD,DBL,BB,Belgium
1/17/2018,1/31/2018,02-02-18,STD,DBL,BB,Australia
8/26/2017,1/31/2018,02-01-18,PDLX,DBL,BB,United Kingdom
1/24/2018,1/31/2018,02-01-18,PDLX,DBL,BB,Germany
10/24/2017,1/31/2018,02-02-18,PDLX,DBL,BB,England
07-04-17,1/31/2018,02-01-18,PDLX,DBL,HB,United Kingdom
12/13/2017,1/31/2018,02-01-18,HDLX,DBL,HB,Sri Lanka
08-04-17,1/31/2018,02-02-18,PDLX,DBL,BB,France
2/14/2017,1/31/2018,02-02-18,PDLX,DBL,BB,England
11-10-17,1/31/2018,02-01-18,STD,DBL,FB,Sri Lanka
08-02-17,1/31/2018,02-01-18,HDLX,DBL,FB,Sri Lanka
08-01-17,02-01-18,02-03-18,PDLX,DBL,HB,United Kingdom
10-02-17,02-01-18,02-02-18,STD,DBL,BB,United Kingdom
11-04-17,02-01-18,02-02-18,GES,DBL,HB,Australia
10/16/2017,02-01-18,02-02-18,SUPR,DBL,BB,United Kingdom
9/23/2017,02-01-18,02-02-18,SUPR,DBL,FB,Sri Lanka
9/21/2017,02-01-18,02-03-18,STD,DBL,BB,United Kingdom
7/25/2017,02-01-18,02-03-18,PDLX,DBL,HB,United Kingdom
8/25/2017,02-01-18,02-03-18,PDLX,DBL,HB,Germany
07-07-17,02-01-18,02-03-18,PDLX,DBL,BB,Canada
02-01-18,02-01-18,02-02-18,PDLX,DBL,BB,United States
6/27/2017,02-01-18,02-04-18,HDLX,DBL,HB,Sri Lanka
04-06-17,02-01-18,02-03-18,PDLX,DBL,BB,United Kingdom
5/19/2017,02-02-18,02-04-18,SUPR,DBL,HB,Sri Lanka
01-02-18,02-02-18,02-03-18,GES,DBL,FB,Sri Lanka
07-03-17,02-02-18,02-03-18,STD,DBL,FB,France
1/25/2018,02-02-18,02-03-18,GES,DBL,HB,India
07-06-17,02-02-18,02-04-18,PDLX,DBL,BB,England
09-04-17,02-02-18,02-03-18,STD,DBL,BB,Switzerland
03-04-17,02-02-18,02-04-18,SUPR,DBL,BB,United Kingdom
06-12-17,02-02-18,02-03-18,SUPR,DBL,HB,France
4/17/2017,02-02-18,02-03-18,STD,DBL,HB,United Kingdom
12/19/2017,02-02-18,02-03-18,GES,DBL,BB,France
02-01-18,02-02-18,02-03-18,GSUT,DBL,BB,Sri Lanka
7/17/2017,02-02-18,02-03-18,STD,DBL,BB,Holland
09-04-17,02-02-18,02-03-18,STD,DBL,HB,Germany
05-01-17,02-02-18,02-04-18,PDLX,DBL,HB,United Kingdom
08-02-17,02-02-18,02-03-18,PDLX,DBL,BB,Netherlands
09-01-17,02-02-18,02-04-18,PDLX,DBL,BB,United Kingdom
9/23/2017,02-02-18,02-04-18,PDLX,DBL,BB,Australia
1/21/2018,02-03-18,02-04-18,STD,DBL,HB,Sri Lanka
8/19/2017,02-03-18,02-06-18,GSUT,DBL,FB,United Kingdom
6/14/2017,02-03-18,02-05-18,PDLX,DBL,BB,England
8/31/2017,02-03-18,02-06-18,GES,DBL,BB,Denmark
6/14/2017,02-03-18,02-05-18,PDLX,DBL,BB,England
5/23/2017,02-03-18,02-05-18,PDLX,DBL,BB,France
04-04-17,02-03-18,02-05-18,PDLX,DBL,BB,United Kingdom
06-09-17,02-03-18,02-04-18,STD,SGL,BB,Swaziland
10-08-17,02-03-18,02-04-18,GES,DBL,BB,United Kingdom
11/23/2017,02-03-18,02-04-18,GES,DBL,HB,Switzerland
9/22/2017,02-03-18,02-04-18,SUPR,DBL,BB,Canada
8/28/2017,02-03-18,02-05-18,STD,DBL,BB,France
03-06-17,02-03-18,02-06-18,STD,DBL,BB,England
3/31/2017,02-03-18,02-05-18,STD,DBL,BB,England
06-09-17,02-03-18,02-04-18,STD,DBL,BB,Swaziland
11-02-17,02-03-18,02-05-18,PDLX,DBL,BB,United Kingdom
4/18/2017,02-03-18,02-04-18,PDLX,DBL,BB,United Kingdom
7/21/2017,02-04-18,02-05-18,HDLX,DBL,BB,England
07-06-17,02-04-18,02-06-18,PDLX,DBL,HB,Germany
4/20/2017,02-04-18,02-06-18,PDLX,DBL,BB,United Kingdom
3/17/2017,02-04-18,02-06-18,STD,DBL,HB,United Kingdom
09-06-17,02-04-18,02-06-18,GES,DBL,BB,United Kingdom
5/22/2017,02-04-18,02-07-18,PDLX,DBL,BB,United Kingdom
08-11-17,02-04-18,02-05-18,HDLX,DBL,BB,Ireland
3/16/2017,02-04-18,02-06-18,STD,DBL,BB,England
8/22/2017,02-04-18,02-07-18,PDLX,DBL,BB,United Kingdom
07-07-17,02-04-18,02-06-18,PDLX,DBL,BB,England
04-04-17,02-04-18,02-05-18,SUPR,DBL,BB,France
10/28/2017,02-04-18,02-06-18,STD,DBL,BB,Australia
8/21/2017,02-04-18,02-06-18,HDLX,DBL,HB,United Kingdom
1/17/2018,02-04-18,02-05-18,STD,DBL,FB,Sri Lanka
08-04-17,02-05-18,02-08-18,PDLX,DBL,HB,Switzerland
09-11-17,02-05-18,02-07-18,PDLX,DBL,HB,Austria
1/24/2018,02-05-18,02-07-18,GES,DBL,BB,United Kingdom
8/17/2017,02-05-18,02-06-18,PDLX,DBL,BB,United Kingdom
8/21/2017,02-05-18,02-08-18,GES,DBL,BB,Hungary
01-06-18,02-05-18,02-07-18,STD,DBL,BB,Netherlands
8/18/2017,02-05-18,02-08-18,PDLX,DBL,BB,United Kingdom
9/27/2017,02-05-18,02-07-18,PDLX,DBL,BB,United Kingdom
11/29/2017,02-05-18,02-06-18,SUPR,DBL,HB,Sri Lanka
9/14/2017,02-05-18,02-07-18,PDLX,DBL,BB,United States
5/29/2017,02-05-18,02-07-18,HDLX,DBL,HB,United Kingdom
10-06-17,02-05-18,02-06-18,SUPR,DBL,BB,France
01-02-18,02-05-18,02-06-18,STD,DBL,BB,Australia
5/26/2017,02-05-18,02-08-18,SUPR,DBL,BB,England
9/15/2017,02-06-18,02-08-18,GES,DBL,BB,United Kingdom
10/25/2017,02-06-18,02-08-18,STD,DBL,HB,Australia
03-09-17,02-06-18,02-08-18,SUPR,DBL,BB,United Kingdom
11-02-17,02-06-18,02-07-18,PDLX,DBL,HB,Belgium
8/29/2017,02-06-18,02-08-18,STD,DBL,HB,United Kingdom
1/28/2018,02-06-18,02-07-18,PDLX,DBL,HB,Austria
01-06-18,02-06-18,02-07-18,STD,DBL,BB,United Kingdom
07-07-17,02-06-18,02-08-18,PDLX,DBL,BB,Denmark
5/19/2017,02-06-18,02-07-18,STD,DBL,HB,France
1/29/2018,02-06-18,02-08-18,GES,DBL,BB,Canada
1/24/2018,02-06-18,02-07-18,GSUT,DBL,BB,Australia
12/17/2017,02-06-18,02-07-18,GES,DBL,BB,United Kingdom
11-03-17,02-06-18,02-07-18,PDLX,DBL,BB,United Kingdom
01-02-18,02-06-18,02-07-18,STD,DBL,BB,United Kingdom
2/14/2017,02-07-18,02-10-18,PDLX,DBL,HB,United Kingdom
4/27/2017,02-07-18,02-09-18,HDLX,DBL,BB,United Kingdom
3/14/2017,02-07-18,02-10-18,HDLX,DBL,BB,Sweden
08-03-17,02-07-18,02-10-18,PDLX,SGL,HB,Switzerland
8/24/2017,02-07-18,02-08-18,GES,DBL,BB,Hungary
8/18/2017,02-07-18,02-08-18,SUPR,DBL,FB,Sri Lanka
4/26/2017,02-07-18,02-09-18,PDLX,DBL,HB,Austria
4/29/2017,02-07-18,02-09-18,GSUT,DBL,HB,Belgium
03-11-17,02-07-18,02-10-18,HDLX,DBL,BB,Sweden
04-04-17,02-07-18,02-08-18,STD,DBL,HB,France
6/30/2017,02-07-18,02-09-18,PDLX,DBL,BB,United States
7/20/2017,02-07-18,02-08-18,PDLX,DBL,BB,United Kingdom
12-04-17,02-08-18,02-10-18,PDLX,DBL,HB,Netherlands
09-02-17,02-08-18,02-10-18,GES,TPL,HB,Germany
5/23/2017,02-08-18,02-10-18,PDLX,DBL,BB,Denmark
10-10-17,02-08-18,02-09-18,STD,DBL,HB,Sri Lanka
05-04-17,02-08-18,02-10-18,STD,DBL,HB,Austria
12-12-17,02-08-18,02-09-18,GES,DBL,FB,Sri Lanka
8/15/2017,02-08-18,02-10-18,STD,DBL,BB,United Kingdom
6/21/2017,02-08-18,02-10-18,PDLX,DBL,HB,Germany
10-11-17,02-08-18,02-09-18,STD,DBL,BB,Sweden
7/27/2017,02-08-18,02-10-18,SUPR,DBL,HB,United Kingdom
11/22/2017,02-08-18,02-09-18,SUPR,DBL,BB,France
1/29/2018,02-08-18,02-09-18,SUPR,DBL,HB,Germany
8/17/2017,02-08-18,02-10-18,GSUT,DBL,HB,France
6/30/2017,02-08-18,02-11-18,STD,DBL,HB,United Kingdom
7/25/2017,02-08-18,02-10-18,PDLX,DBL,BB,United Kingdom
07-06-17,02-09-18,2/14/2018,HDLX,DBL,BB,United Kingdom
8/17/2017,02-09-18,02-10-18,GES,DBL,HB,Austria
08-11-17,02-09-18,02-10-18,GES,DBL,BB,United Kingdom
5/18/2017,02-09-18,02-11-18,PDLX,DBL,BB,England
8/20/2017,02-09-18,02-11-18,STD,DBL,BB,United Kingdom
02-10-17,02-09-18,02-11-18,SUPR,DBL,BB,United Kingdom
7/18/2017,02-09-18,02-11-18,SUPR,DBL,BB,United Kingdom
3/27/2017,02-09-18,02-10-18,STD,DBL,HB,Austria
9/25/2017,02-10-18,02-11-18,PDLX,DBL,BB,France
9/26/2017,02-10-18,02-11-18,PDLX,DBL,BB,France
8/31/2017,02-10-18,02-11-18,PDLX,DBL,HB,France
02-04-18,02-10-18,02-12-18,PDLX,DBL,HB,Sri Lanka
09-03-17,02-10-18,02-12-18,PDLX,DBL,HB,United Kingdom
8/23/2017,02-10-18,02-12-18,PDLX,DBL,HB,United States
08-12-17,02-10-18,02-12-18,PDLX,DBL,BB,United Kingdom
8/23/2017,02-10-18,02-12-18,STD,SGL,HB,United States
02-05-18,02-10-18,02-11-18,PDLX,TPL,HB,Sri Lanka
01-02-18,02-10-18,02-12-18,STD,DBL,BB,Sri Lanka
08-01-17,02-10-18,02-12-18,SUPR,SGL,BB,England
8/23/2017,02-10-18,02-12-18,GSUT,SGL,HB,United States
01-11-18,02-10-18,02-11-18,PDLX,DBL,HB,Belgium
10-04-17,02-10-18,02-12-18,GES,DBL,BB,Germany
7/21/2017,02-11-18,2/13/2018,STD,DBL,HB,United Kingdom
10/21/2017,02-11-18,2/13/2018,STD,DBL,FB,Sri Lanka
07-03-17,02-11-18,02-12-18,PDLX,SGL,HB,United Kingdom
07-05-17,02-11-18,2/13/2018,PDLX,TPL,HB,Denmark
08-09-17,02-11-18,2/14/2018,PDLX,DBL,BB,Denmark
6/29/2017,02-11-18,2/13/2018,PDLX,DBL,BB,Denmark
5/30/2017,02-11-18,2/13/2018,SUPR,DBL,BB,United Kingdom
04-08-17,02-11-18,02-12-18,SUPR,DBL,BB,United States
9/26/2017,02-12-18,2/13/2018,SUPR,DBL,BB,Germany
7/20/2017,02-12-18,2/14/2018,PDLX,DBL,HB,Germany
10/24/2017,02-12-18,2/14/2018,GES,DBL,BB,United States
8/15/2017,02-12-18,2/13/2018,PDLX,SGL,HB,France
7/13/2017,02-12-18,2/13/2018,SUPR,DBL,HB,Germany
5/30/2017,02-12-18,2/15/2018,STD,DBL,BB,United Kingdom
10/25/2017,02-12-18,2/13/2018,GSUT,DBL,BB,Norway
09-12-17,02-12-18,2/14/2018,GES,DBL,BB,United Kingdom
1/25/2018,02-12-18,2/14/2018,STD,DBL,BB,Singapore
5/26/2017,02-12-18,2/13/2018,PDLX,DBL,HB,Belgium
10-06-17,02-12-18,2/13/2018,HDLX,DBL,BB,United Kingdom
1/24/2018,02-12-18,2/13/2018,GES,QUD,BB,United States
01-10-18,02-12-18,2/13/2018,STD,DBL,BB,China
07-05-17,02-12-18,2/14/2018,PDLX,DBL,BB,Australia
01-12-18,02-12-18,2/13/2018,STD,DBL,BB,United States
9/18/2017,02-12-18,2/13/2018,PDLX,DBL,BB,Germany
1/27/2017,02-12-18,2/14/2018,PDLX,DBL,BB,England
09-06-17,02-12-18,2/13/2018,PDLX,DBL,BB,England
8/16/2017,2/13/2018,2/15/2018,GES,DBL,BB,England
3/31/2017,2/13/2018,2/16/2018,SUPR,SGL,HB,Austria
5/15/2017,2/13/2018,2/15/2018,STD,SGL,HB,United Kingdom
10/19/2017,2/13/2018,2/15/2018,STD,DBL,BB,Netherlands
9/28/2017,2/13/2018,2/14/2018,STD,DBL,BB,Spain
05-10-17,2/13/2018,2/15/2018,GSUT,DBL,BB,England
5/15/2017,2/13/2018,2/15/2018,SUPR,TPL,HB,United Kingdom
01-04-17,2/13/2018,2/17/2018,HDLX,DBL,BB,England
08-01-17,2/13/2018,2/14/2018,PDLX,DBL,HB,Lebanon
7/19/2017,2/13/2018,2/15/2018,PDLX,DBL,BB,United Kingdom
3/23/2017,2/13/2018,2/14/2018,PDLX,DBL,BB,United Kingdom
6/19/2017,2/13/2018,2/14/2018,PDLX,DBL,BB,Italy
8/24/2017,2/13/2018,2/15/2018,PDLX,DBL,BB,United Kingdom
3/16/2017,2/13/2018,2/16/2018,STD,DBL,BB,England
7/25/2017,2/13/2018,2/15/2018,PDLX,DBL,HB,United Kingdom
4/24/2017,2/14/2018,2/16/2018,STD,DBL,BB,Belgium
10-01-17,2/14/2018,2/16/2018,STD,DBL,BB,United Kingdom
02-12-18,2/14/2018,2/16/2018,GES,DBL,FB,India
04-11-17,2/14/2018,2/16/2018,PDLX,DBL,HB,Australia
9/18/2017,2/14/2018,2/15/2018,STD,DBL,BB,Australia
6/27/2017,2/14/2018,2/16/2018,PDLX,TPL,HB,Switzerland
4/26/2017,2/14/2018,2/16/2018,PDLX,DBL,BB,United Kingdom
12-10-17,2/14/2018,2/16/2018,GES,DBL,BB,United Kingdom
2/20/2017,2/14/2018,2/16/2018,PDLX,DBL,BB,United Kingdom
8/21/2017,2/14/2018,2/15/2018,PDLX,SGL,BB,England
10-06-17,2/14/2018,2/15/2018,PDLX,DBL,BB,England
5/15/2017,2/15/2018,2/17/2018,HDLX,DBL,BB,Denmark
6/19/2017,2/15/2018,2/17/2018,GSUT,DBL,BB,France
10/20/2017,2/15/2018,2/16/2018,STD,DBL,BB,Israel
10/19/2017,2/15/2018,2/17/2018,PDLX,DBL,BB,United Kingdom
10/27/2017,2/15/2018,2/17/2018,GES,DBL,BB,United Kingdom
3/13/2017,2/15/2018,2/16/2018,STD,DBL,HB,United Kingdom
5/16/2017,2/15/2018,2/17/2018,HDLX,DBL,BB,United Kingdom
07-03-17,2/15/2018,2/17/2018,PDLX,DBL,HB,Norway
4/29/2017,2/15/2018,2/17/2018,PDLX,DBL,HB,United Arab Emirates
3/21/2017,2/15/2018,2/16/2018,PDLX,TPL,HB,United Kingdom
3/24/2017,2/15/2018,2/18/2018,SUPR,DBL,BB,United Kingdom
05-04-17,2/15/2018,2/17/2018,PDLX,DBL,BB,Scotland
07-07-17,2/15/2018,2/16/2018,PDLX,DBL,HB,England
10-09-17,2/16/2018,2/19/2018,GES,QUD,BB,Denmark
6/20/2017,2/16/2018,2/17/2018,STD,DBL,HB,Taiwan
4/17/2017,2/16/2018,2/18/2018,PDLX,DBL,BB,Ireland
6/20/2017,2/16/2018,2/17/2018,SUPR,TPL,HB,Taiwan
11-10-17,2/16/2018,2/17/2018,PDLX,DBL,BB,Belgium
11/13/2017,2/16/2018,2/17/2018,GES,DBL,BB,United States
07-03-17,2/16/2018,2/18/2018,PDLX,DBL,BB,United Kingdom
3/30/2017,2/16/2018,2/17/2018,PDLX,DBL,BB,United Kingdom
5/16/2017,2/16/2018,2/17/2018,PDLX,DBL,BB,Germany
11/30/2017,2/16/2018,2/18/2018,SUPR,DBL,HB,Australia
06-08-17,2/16/2018,2/18/2018,STD,DBL,BB,Ireland
7/19/2017,2/16/2018,2/18/2018,PDLX,TPL,BB,Norway
6/29/2017,2/16/2018,2/17/2018,SUPR,TPL,HB,Switzerland
8/30/2017,2/16/2018,2/18/2018,HDLX,DBL,BB,France
8/18/2017,2/16/2018,2/17/2018,STD,DBL,BB,Australia
10/20/2017,2/16/2018,2/18/2018,STD,DBL,BB,England
09-05-17,2/17/2018,2/19/2018,GSUT,DBL,BB,England
7/24/2017,2/17/2018,2/18/2018,STD,DBL,BB,Switzerland
9/20/2017,2/17/2018,2/18/2018,STD,DBL,HB,France
07-07-17,2/17/2018,2/19/2018,PDLX,DBL,BB,England
9/15/2017,2/17/2018,2/18/2018,STD,DBL,FB,China
12/27/2017,2/17/2018,2/19/2018,HDLX,DBL,BB,England
11/15/2017,2/17/2018,2/19/2018,SUPR,DBL,BB,Netherlands
06-04-17,2/17/2018,2/21/2018,PDLX,DBL,BB,United Kingdom
11-02-17,2/17/2018,2/18/2018,GES,DBL,BB,Korea
9/15/2017,2/17/2018,2/18/2018,PDLX,DBL,FB,China
05-04-17,2/17/2018,2/18/2018,STD,DBL,BB,England
08-11-17,2/17/2018,2/18/2018,PDLX,DBL,BB,England
8/18/2017,2/17/2018,2/18/2018,PDLX,DBL,HB,England
7/27/2017,2/17/2018,2/20/2018,PDLX,DBL,HB,United Kingdom
7/22/2017,2/17/2018,2/18/2018,PDLX,DBL,BB,England
8/19/2017,2/17/2018,2/18/2018,HDLX,DBL,BB,Australia
9/22/2017,2/17/2018,2/18/2018,SUPR,DBL,BB,Australia
5/22/2017,2/18/2018,2/20/2018,SUPR,DBL,BB,United States
06-08-17,2/18/2018,2/20/2018,PDLX,DBL,BB,United Kingdom
11-06-17,2/18/2018,2/19/2018,PDLX,DBL,BB,Denmark
12-02-17,2/18/2018,2/19/2018,PDLX,DBL,BB,Singapore
02-01-18,2/18/2018,2/19/2018,SUPR,DBL,BB,United Kingdom
1/13/2018,2/18/2018,2/20/2018,STD,DBL,BB,Sweden
3/28/2017,2/18/2018,2/19/2018,STD,DBL,HB,Spain
7/30/2017,2/18/2018,2/19/2018,PDLX,DBL,HB,Belgium
10-10-17,2/18/2018,2/20/2018,GES,QUD,BB,Canada
9/22/2017,2/18/2018,2/20/2018,STD,DBL,BB,United Kingdom
11-12-17,2/18/2018,2/19/2018,HDLX,DBL,BB,Singapore
9/13/2017,2/18/2018,2/20/2018,PDLX,DBL,BB,England
07-04-17,2/18/2018,2/20/2018,STD,DBL,BB,England
9/22/2017,2/18/2018,2/20/2018,PDLX,DBL,BB,United States
8/26/2017,2/18/2018,2/20/2018,STD,DBL,BB,Vietnam
8/19/2017,2/18/2018,2/20/2018,PDLX,DBL,BB,England
9/15/2017,2/18/2018,2/20/2018,GES,DBL,BB,United Kingdom
07-09-17,2/19/2018,2/20/2018,GSUT,TPL,BB,Malaysia
3/27/2017,2/19/2018,2/20/2018,HDLX,DBL,BB,Portugal
07-09-17,2/19/2018,2/20/2018,STD,DBL,BB,Malaysia
9/18/2017,2/19/2018,2/21/2018,SUPR,TPL,BB,Canada
04-04-17,2/19/2018,2/21/2018,PDLX,DBL,HB,Australia
06-07-17,2/19/2018,2/20/2018,SUPR,DBL,BB,Canada
08-08-17,2/19/2018,2/21/2018,PDLX,DBL,BB,United Kingdom
02-08-18,2/19/2018,2/20/2018,PDLX,DBL,BB,Austria
06-09-17,2/19/2018,2/21/2018,HDLX,DBL,HB,United Kingdom
9/25/2017,2/19/2018,2/21/2018,GES,DBL,BB,Switzerland
09-08-17,2/20/2018,2/21/2018,SUPR,DBL,BB,Australia
06-05-17,2/20/2018,2/22/2018,STD,DBL,HB,Germany
4/15/2017,2/20/2018,2/22/2018,STD,DBL,HB,United Kingdom
5/31/2017,2/20/2018,2/23/2018,PDLX,DBL,BB,United Kingdom
06-10-17,2/20/2018,2/21/2018,PDLX,DBL,BB,China
7/29/2016,2/20/2018,2/22/2018,STD,DBL,BB,New Zealand
8/18/2017,2/20/2018,2/21/2018,PDLX,DBL,BB,United Kingdom
11-01-17,2/20/2018,2/21/2018,STD,DBL,BB,France
7/24/2017,2/20/2018,2/22/2018,PDLX,DBL,BB,United Kingdom
06-05-17,2/20/2018,2/22/2018,HDLX,DBL,BB,United Kingdom
9/20/2017,2/20/2018,2/22/2018,GES,DBL,BB,United Kingdom
06-09-17,2/20/2018,2/21/2018,PDLX,DBL,BB,China
09-12-17,2/20/2018,2/21/2018,PDLX,DBL,BB,China
11/22/2017,2/20/2018,2/21/2018,GSUT,TPL,HB,Japan
09-10-17,2/20/2018,2/22/2018,STD,DBL,BB,Ireland
8/21/2017,2/20/2018,2/22/2018,PDLX,DBL,BB,United Kingdom
07-11-17,2/21/2018,2/23/2018,GSUT,DBL,BB,France
12-06-17,2/21/2018,2/22/2018,PDLX,DBL,HB,Germany
12/14/2017,2/21/2018,2/22/2018,PDLX,DBL,HB,Germany
5/25/2017,2/21/2018,2/22/2018,SUPR,DBL,BB,Germany
7/27/2017,2/21/2018,2/23/2018,PDLX,DBL,BB,United Kingdom
01-09-18,2/21/2018,2/22/2018,PDLX,DBL,FB,Sri Lanka
